creative_id,unit_id,account_id,photo_id,user_id,create_time,admin_id,admin_time
25868,20994,6317,891477,36725,1645529996382,5825,1645759244269
79771,77080,7260,805453,36938,1645530808218,2043,1645759267182
27008,61137,8535,34878,99260,1645531321573,5825,1645759268205
61867,34286,5939,325171,79955,1645531726760,2043,1645759272966
73663,72012,7244,703896,47802,1645532209607,2043,1645759277077
63741,61023,5603,855556,25963,1645531732792,5825,1645759283954
85461,77239,2590,604534,48218,1645534659353,2043,1645759298682
81459,28826,5870,656112,67256,1645537931749,5825,1645759324307
70911,87275,3084,831406,21999,1645530659942,74,1645759474084
14857,95146,8234,982481,84922,1645540247669,2043,1645759482699
16181,7379,9224,46625,60859,1645543407801,2043,1645759500892
71612,66062,3652,878090,95518,1645543545988,2043,1645759541202
85071,93751,118,332898,68578,1645541319989,74,1645759545646
92659,84332,5178,249736,19543,1645543641530,2043,1645759558350
17229,70755,4552,878603,35155,1645545986802,2043,1645759576402
53851,78914,8602,461054,72456,1645549162641,2043,1645759616096
66480,66828,5167,835820,23714,1645441934767,2043,1645759643844
88940,80761,3945,730298,19578,1645550952768,2043,1645759675255
83831,9083,9253,711820,66994,1645552028912,2043,1645759698937
22186,99863,4581,26450,5492,1645552276790,2043,1645759703983
16366,47812,8055,899211,12672,1645543930452,74,1645759714672
83830,9083,9253,711820,66994,1645553609578,2043,1645759716515
76231,29874,5145,253270,833,1645559670894,2043,1645759725003
45257,99364,9903,197039,97191,1645568294775,2043,1645759736379
80800,14434,4683,952792,26710,1645562448066,74,1645759748834
40010,49388,3344,344022,5047,1645569029162,2043,1645759757600
36222,77845,4350,789730,91824,1645569540083,74,1645759775132
36220,77845,4350,789730,91824,1645575149223,5825,1645759815768
23781,32161,2770,320158,15329,1645572762748,2043,1645759816510
65154,43111,5835,92194,31347,1645576106204,5825,1645759832511
17755,58342,912,250285,69226,1645578508593,2043,1645759833289
64118,34254,1644,385538,48304,1645575815904,74,1645759846190
79567,75460,8490,739007,70185,1645584725561,2043,1645759867481
16367,47812,8055,899211,12672,1645585526611,5825,1645759871284
72088,18323,3146,75966,10002,1645587174262,5825,1645759876181
61383,83209,9956,630905,56837,1645588219616,5825,1645759888299
91433,54023,3737,66361,98753,1645588758766,2043,1645759900971
55830,52252,5409,142370,38552,1645589190076,74,1645759913691
82490,29757,4836,285257,46719,1645590281515,5825,1645759920345
28351,97932,3228,79873,42151,1645590066586,2043,1645759922271
36325,63240,8710,67573,26829,1645590997482,5825,1645759931834
56497,3178,6500,638861,41235,1645592436105,5825,1645759965884
94862,63667,8430,816824,97548,1645596884663,74,1645759995583
58287,39537,813,932266,90269,1645594896285,5825,1645760017790
21023,12287,1549,432998,50672,1645600681287,5825,1645760021702
98992,32582,646,658348,79245,1645598877293,74,1645760023725
3522,34796,3949,559831,19578,1645597391435,2043,1645760037956
68707,81760,4352,783590,91824,1645602291880,74,1645760042716
29150,16594,35,714831,97548,1645603321832,5825,1645760054791
2871,80644,1947,636715,55970,1645605081942,74,1645760089891
11017,89922,443,398205,19951,1645523766710,2043,1645760099510
59153,86289,3976,439483,1746,1645607746887,5825,1645760115709
39835,54365,275,204031,15130,1645609758529,5825,1645760120946
60283,36662,8524,56792,82669,1645611578460,5825,1645760131796
81042,2592,4669,978487,85455,1645614110997,5825,1645760154091
5509,26954,4365,7094,99507,1645615778185,5825,1645760183844
99041,13582,796,793824,45117,1645614093580,74,1645760186863
9491,67681,1276,309627,43130,1645617620571,5825,1645760281923
61745,40908,3122,846356,75248,1645618129412,5825,1645760305719
95325,82826,6528,85419,87880,1645618874850,5825,1645760313818
42602,25625,7393,666400,26444,1645619099982,5825,1645760322436
64316,68522,2937,894621,21394,1645574344657,5825,1645760410189
32576,33057,8153,936473,95633,1645606418020,5825,1645760430331
90704,65964,7083,201511,47674,1645621085634,5825,1645760435425
14168,36272,5964,347565,19070,1645621098440,5825,1645760442810
92661,84332,5178,249736,19543,1645617299723,5825,1645760533019
15880,2290,6191,866545,84965,1645621701537,74,1645760575368
10644,41978,873,598171,32206,1645622461078,5825,1645760586812
21485,36966,5834,422474,22018,1645623716785,5825,1645760635688
35313,51805,2092,847384,43711,1645622649500,2043,1645760648174
43270,31343,4973,943254,53520,1645625304456,2043,1645760667539
53787,17625,471,329438,35460,1645624920856,5825,1645760689825
99389,26541,4365,22937,99507,1645626011673,2043,1645760700193
32506,78556,6611,677273,22004,1645626183569,5825,1645760717433
51539,52998,9706,529114,2149,1645626198116,2043,1645760741602
81046,71032,8820,464545,33639,1645627311113,5825,1645760753231
10639,41978,873,598171,32206,1645627818565,2043,1645760776952
24825,47172,9925,834126,15840,1645627988435,2043,1645760779567
92483,779,5280,656281,74301,1645626802251,74,1645760781196
18235,67361,6227,72432,82331,1645628120005,5825,1645760799134
5222,55498,2092,922556,43711,1645628025563,2043,1645760820069
16647,44000,5128,886688,91266,1645628565588,5825,1645760825493
11235,6478,471,49599,35460,1645629206537,5825,1645760855116
97110,26194,4365,411573,99507,1645630625272,5825,1645760914280
47249,44715,4529,980934,34543,1645631069389,2043,1645760916841
47311,73768,3461,428934,98206,1645632082583,5825,1645760952442
66921,23713,2034,711219,27047,1645634312486,2043,1645760981587
99936,44344,5304,908909,23714,1645634838846,5825,1645760993648
3306,25848,7060,913547,99976,1645634740936,2043,1645761008456
12670,4325,1811,633195,66910,1645634968270,5825,1645761019475
78192,65371,8505,14741,5863,1645635660788,5825,1645761030719
92679,58255,2585,715026,72780,1645637362361,2043,1645761037859
43468,28862,8354,68716,44292,1645515594960,2043,1645761049347
47693,90023,9025,426478,85660,1645636322601,5825,1645761062884
52886,54813,1839,274407,48082,1645639020097,5825,1645761088103
15254,27291,462,99820,46095,1645640522807,5825,1645761099437
72232,15124,6082,726475,76087,1645642845565,5825,1645761118421
14676,23950,3707,871556,22004,1645644049342,5825,1645761139348
64854,12903,3945,40114,19578,1645644691745,5825,1645761143495
80776,88154,5307,684975,44861,1645646452072,5825,1645761171199
12046,92509,1114,558927,29477,1645651567550,5825,1645761199519
77337,91713,1372,807447,36652,1645552902866,5825,1645761231251
5471,49067,7611,625856,68821,1645612767513,2043,1645761241408
15337,60472,9903,268450,97191,1645656173159,2043,1645761247010
68795,93793,3986,258241,83814,1645654635713,5825,1645761259803
59732,92265,7388,99072,16583,1645656210588,2043,1645761275163
71309,8975,6957,696199,7415,1645656311867,5825,1645761291180
95761,39600,3231,780006,42151,1645657176925,5825,1645761321357
20292,8718,871,72766,32206,1645657444241,5825,1645761344307
17677,57036,4879,320158,15329,1645658715373,5825,1645761354286
42633,33982,3122,477546,75248,1645658805182,5825,1645761369538
99396,96501,5845,168753,31347,1645404780393,5825,1645761377125
48501,78053,8947,868620,43205,1645660476041,5825,1645761410855
6344,30685,2768,319261,15329,1645661078679,5825,1645761432253
84982,26855,4213,979898,78997,1645661272479,5825,1645761461499
32891,45607,8060,992397,14597,1645661318360,5825,1645761469989
59616,82221,3883,853849,18144,1645661974601,5825,1645761493925
34549,34045,3829,67279,17381,1645662694548,5825,1645761534391
24047,92940,7788,938518,84421,1645404198894,2043,1645768176787
94944,616,4458,330082,52291,1645405511968,2043,1645768180790
2409,55676,396,158526,4228,1645419046853,2043,1645768186602
42462,78404,655,308716,9694,1645424795038,2043,1645768192204
81465,28826,5870,796338,67256,1645446667039,2043,1645768201100
53466,53110,8428,276127,70021,1645458237764,2043,1645768235212
33967,27262,6184,461784,16583,1645468360130,2043,1645768242217
30589,6366,2213,628057,89828,1645482484237,2043,1645768253261
70156,26968,2055,109360,61646,1645490693932,2043,1645768268760
15264,64996,8095,371382,89639,1645497666609,2043,1645768277003
20677,57440,653,825056,80221,1645491326708,74,1645768315276
42488,39254,7757,215728,87937,1645504148743,2043,1645768324932
31837,27605,796,901349,45117,1645551658329,2043,1645768354748
64625,49744,4445,789183,29235,1645590878673,5825,1645768366263
64134,83455,3995,894268,80975,1645594891386,2043,1645768367711
37460,95068,6106,625266,41480,1645601726010,2043,1645768402434
77005,98314,471,504364,29561,1645607392974,2043,1645768417007
16371,30235,8159,809878,16592,1645603556784,74,1645768445306
29519,83674,9959,567123,48014,1645609091681,74,1645768465662
30084,68797,1809,650994,11333,1645607513869,2043,1645768469690
52887,54813,1839,846296,48082,1645613697854,2043,1645768474553
36549,79876,8411,56989,59894,1645611596480,74,1645768490982
30325,3618,3945,710151,19578,1645616426144,2043,1645768496017
46732,61206,2033,656363,27047,1645631567818,74,1645768521046
73213,60827,2792,365074,24645,1645644892071,74,1645768576674
54743,9292,5835,92194,31347,1645656572742,2043,1645768586056
44013,72390,9904,215628,97191,1645663441043,2043,1645768594629
42839,86647,5870,796338,67256,1645663750890,2043,1645768612887
33204,19319,6094,451537,94374,1645663366401,74,1645768620621
39100,30676,2305,689569,354,1645664331852,2043,1645768630422
55426,55608,6587,58751,95518,1645664348619,2043,1645768636964
20823,29577,6317,856976,36725,1645664869416,2043,1645768673833
49056,10759,6106,389460,41480,1645665836212,2043,1645768712022
53620,19329,2197,593973,25123,1645667009805,74,1645768746989
63472,28289,772,22517,49554,1645666600130,2043,1645768797325
88831,83573,4458,330082,52291,1645667469786,5825,1645768798880
15510,52255,7284,564070,1599,1645670776735,5825,1645768813957
22100,69380,1947,330799,55970,1645672140696,2043,1645768831963
32621,3837,8302,430544,36300,1645673209319,2043,1645768839191
89661,68744,1549,219240,50672,1645673533613,5825,1645768896635
23368,60580,5329,429040,71104,1645673303158,2043,1645768901849
24759,51980,8376,915565,6699,1645673981672,5825,1645768911423
71623,26334,6074,985245,76087,1645674370981,5825,1645768945204
77262,49338,4835,176596,46719,1645572132179,5825,1645768948639
21651,50134,4879,319261,15329,1645674638665,5825,1645768961188
42288,62018,4545,535447,97548,1645673647899,2043,1645768966732
38633,34748,9170,899909,1457,1645674735671,2043,1645768978989
29782,25936,6839,827816,96831,1645674910164,5825,1645768979159
99400,13769,4466,459378,2792,1645675411786,5825,1645768986064
20155,20957,2032,78343,27047,1645675822898,5825,1645768989748
85385,63534,7337,41438,38113,1645675694720,2043,1645768994982
7936,30992,2768,319261,15329,1645676482514,5825,1645768999817
88156,51980,8376,859742,6699,1645676951396,5825,1645769011848
44015,72390,9904,612277,97191,1645677516149,5825,1645769018776
69627,64053,9483,794727,27460,1645678844518,5825,1645769037731
77476,3296,382,880520,63485,1645679602565,5825,1645769049333
97181,98936,3190,740367,83079,1645679701821,5825,1645769058747
92803,18075,2815,661837,48115,1645676164430,2043,1645769075932
12482,69396,6347,887829,14285,1645406059402,2043,1645769088961
84350,54113,2096,641641,43711,1645680538155,2043,1645769093101
23355,89816,2818,661837,48115,1645680649482,2043,1645769110120
99276,82222,3570,623092,42939,1645667079335,74,1645769116377
1681,47841,3797,938857,20581,1645680661869,2043,1645769117478
57653,68027,8411,943074,59894,1645680792465,74,1645769199838
70697,94239,7716,851992,56011,1645445029157,74,1645776825788
26308,74370,1195,254902,76087,1645477288992,74,1645776844212
74448,94345,1148,526262,36360,1645501310860,5825,1645776850281
72656,57633,4527,61700,3242,1645505614495,5825,1645776853496
35426,7893,8379,411278,60538,1645501543215,74,1645776860764
50005,77060,3426,317488,27283,1645510123540,5825,1645776866839
10257,87910,7307,366179,73470,1645542560855,5825,1645776888320
5142,60760,9869,399190,69832,1645515233901,74,1645776898426
107,34289,4973,772827,53520,1645542916782,74,1645776913883
34696,39933,187,711944,69089,1645439886878,5825,1645776920122
29583,11697,5631,273296,82210,1645580692392,5825,1645776935654
97139,81326,953,56792,82669,1645596046820,5825,1645776953206
24227,30767,9450,11785,93385,1645602221065,5825,1645776956078
64094,86717,4213,67211,78997,1645612645980,5825,1645776988351
81163,11822,9282,774332,17703,1645632516066,5825,1645777025519
26405,95068,6106,697875,41480,1645588270194,74,1645777028770
30222,76532,2959,784018,56214,1645654289714,5825,1645777033713
73929,2679,4741,55456,32989,1645667783666,5825,1645777041885
32706,94044,379,61002,63485,1645670419645,5825,1645777045843
37269,55120,4842,286067,80609,1645673205145,5825,1645777068896
20148,20957,2032,98885,27047,1645674645787,5825,1645777086653
15101,93062,2794,75966,10002,1645673314030,74,1645777087998
58344,33499,7810,3986,6396,1645674986449,5825,1645777089402
5743,41035,3105,139249,42151,1645680914995,5825,1645777106717
50955,19981,6316,856976,36725,1645675004457,74,1645777110273
29188,94104,2195,332036,25123,1645681379202,5825,1645777124591
17341,29154,9263,349497,90748,1645681578296,5825,1645777127685
16478,97070,5145,731979,48870,1645681629892,5825,1645777131504
46438,94893,796,612442,45117,1645682441819,5825,1645777139183
29783,25936,6839,827816,96831,1645682464292,5825,1645777146419
1085,24195,7107,655316,88880,1645683073000,5825,1645777152409
15604,36531,5217,889897,83170,1645683108842,5825,1645777156770
76027,34553,7773,19084,51269,1645683248758,5825,1645777183393
57167,99523,8199,362326,22887,1645683606854,5825,1645777185748
2289,91960,4830,13586,48983,1645683650989,5825,1645777190877
73842,6293,7206,19601,7921,1645683750082,5825,1645777193807
70613,19333,8732,371881,9081,1645684043760,5825,1645777196152
33284,37734,2966,210022,83963,1645684171286,5825,1645777204496
71683,53917,5168,944579,23714,1645684247202,5825,1645777206927
67499,62725,1033,503149,20517,1645684431073,5825,1645777209311
94219,7185,379,374803,63485,1645684451891,5825,1645777211499
40158,24063,6611,922762,22004,1645684570879,5825,1645777241726
80474,75553,8490,739007,70185,1645684647952,5825,1645777255169
90274,55413,7033,218981,98550,1645685056876,5825,1645777259146
60148,56788,4878,319261,15329,1645685370679,5825,1645777269296
66974,23308,9487,278710,64900,1645685602963,5825,1645777280594
33491,17768,6859,702265,17703,1645685774106,5825,1645777290821
59442,83514,7885,738478,17311,1645685779763,5825,1645777292817
57730,6641,2569,375365,48218,1645685786543,5825,1645777294952
63358,40981,3122,295819,75248,1645686107438,5825,1645777316185
93014,26882,7029,440314,68253,1645686558239,5825,1645777321729
86132,42179,2034,421001,27047,1645686694729,5825,1645777325978
94511,7274,8342,374803,63485,1645686706942,5825,1645777327982
45727,28207,2765,691398,92068,1645686994288,5825,1645777329827
63011,27773,9959,562867,48014,1645687256011,5825,1645777335340
68801,22408,8603,39618,22479,1645687289498,5825,1645777337047
28525,37181,8346,842515,16583,1645502733088,5825,1645777414569
72381,92837,4141,899189,44126,1645688468572,5825,1645777420257
50388,75553,8490,29988,70185,1645688674866,5825,1645777425378
78469,55091,2079,917861,43711,1645688703495,5825,1645777428298
62829,32837,747,1378,97974,1645688886901,5825,1645777442088
71095,94009,634,698170,71001,1645688999266,5825,1645777447808
14516,89620,4152,32696,64130,1645685881793,74,1645777491624
61387,83209,9956,672294,56837,1645605503697,5825,1645777562252
93310,49694,4710,362124,92302,1645675533995,5825,1645777564493
40329,69873,2082,927088,43711,1645689477875,5825,1645777566597
42599,52966,862,341319,32206,1645689995894,5825,1645777578928
34700,24337,4212,363459,14460,1645502130664,74,1645777668604
56380,21451,1950,488719,78395,1645690309539,5825,1645777684786
39402,5527,3229,729125,42151,1645691008711,5825,1645777690173
41868,30418,747,624524,97974,1645691979440,5825,1645777713092
95928,79946,2367,79821,64170,1645692033202,5825,1645777717635
90299,18705,2569,895596,48218,1645692098353,5825,1645777719569
64733,87116,6149,420572,68732,1645692494999,5825,1645777723597
42453,77771,5711,844266,6065,1645692505426,5825,1645777726878
15025,20404,3922,459378,2792,1645692805009,5825,1645777735532
38952,79294,838,916194,83814,1645692881558,5825,1645777738737
67498,62725,1033,503149,20517,1645693059363,5825,1645777745819
65038,87371,6466,128400,65485,1645693184823,5825,1645777750857
50581,5656,123,280283,61732,1645693328517,5825,1645777759511
74,79573,3102,701138,57538,1645693486816,5825,1645777766026
94984,40470,8443,701924,88987,1645693609508,5825,1645777839156
67497,62725,1033,503149,20517,1645618043991,5825,1645777870600
28075,57987,8025,484647,1599,1645693705649,5825,1645777885999
222,68286,6149,853816,68732,1645693618815,74,1645777894622
15027,20404,3922,459378,2792,1645693755563,5825,1645777909066
41871,30418,747,497429,97974,1645693959263,5825,1645777938136
70751,80141,1555,957015,50672,1645693764435,74,1645777995914
65908,44428,2060,718307,60286,1645683066123,74,1645778064060
11583,47096,6939,611049,27931,1645694140334,74,1645778080890
26723,23621,8491,396825,89352,1645694891354,5825,1645778123158
31847,49549,6479,529491,71282,1645695189671,5825,1645778137076
90297,18705,2569,895596,48218,1645695465522,5825,1645778145358
67035,30106,5870,660442,67256,1645695627548,5825,1645778153541
20292,68877,9253,540844,37417,1645695773918,5825,1645778161076
54901,84468,8443,701924,88987,1645696295896,5825,1645778188201
44836,17757,510,636715,55970,1645696426475,5825,1645778202468
5966,16205,6955,455119,27931,1645696975609,5825,1645778231294
59782,68776,9837,628362,13839,1645659394708,5825,1645778239223
10270,39501,4366,578221,97684,1645697029529,5825,1645778274908
77799,80446,3933,514016,21617,1645697149479,5825,1645778287504
63012,36175,9985,604349,5498,1645695636449,74,1645778289428
15511,52255,7284,564070,1599,1645698176287,5825,1645778331677
48188,26247,899,193575,81885,1645698240832,5825,1645778341598
74997,10317,471,231799,35460,1645697311371,74,1645778346112
58672,82138,4878,320158,15329,1645698467503,5825,1645778349905
86693,25961,533,17618,71001,1645670113114,5825,1645778360630
16981,94939,8443,701924,88987,1645698604505,74,1645778379622
30615,1729,4116,843924,15066,1645699084557,5825,1645778380015
37005,45973,7107,263232,88880,1645699098729,74,1645778411508
27123,28897,1094,472525,33315,1645699416409,5825,1645778427971
18303,67685,9276,581094,17703,1645699655316,2043,1645778435876
10978,12411,7107,263232,88880,1645699559867,74,1645778451993
26379,5890,4446,598449,60942,1645699725766,2043,1645778456401
92676,58255,2585,715026,72780,1645699875601,2043,1645778459437
68446,12903,2590,640492,48218,1645699654217,5825,1645778479505
17601,30531,1282,308698,50400,1645700127732,5825,1645778492485
10886,74145,8443,701924,88987,1645699748901,74,1645778518116
48170,26247,899,193268,81885,1645700312731,5825,1645778529778
5767,45846,8376,774470,6699,1645700403120,5825,1645778544512
26895,93465,381,883133,63485,1645700087815,2043,1645778558067
23041,30025,4129,974927,38956,1645700456289,5825,1645778559526
10402,97214,6242,371619,4288,1645700726254,5825,1645778561606
27216,48260,507,551876,55074,1645701133500,5825,1645778564506
48173,26247,899,193096,81885,1645701188506,5825,1645778573712
69923,35174,3189,139076,38113,1645701276886,5825,1645778581032
13855,46475,919,199981,36195,1645701289895,5825,1645778593870
84947,41113,8433,955149,97548,1645701349158,5825,1645778599667
61296,25333,8021,53018,1599,1645700584230,2043,1645778611253
60593,8320,2652,384807,82910,1645701374451,5825,1645778611905
16234,43661,381,440253,63485,1645701451909,2043,1645778619411
61988,60888,173,924427,41684,1645701459764,5825,1645778623578
61967,81623,1147,414257,87030,1645701824747,5825,1645778629077
55469,16394,3726,44910,48010,1645701927690,5825,1645778654558
13458,28438,1875,335662,79624,1645700581623,74,1645778654910
62679,35123,9190,607793,53603,1645701969367,5825,1645778671761
70704,50630,9603,333032,97548,1645702148761,74,1645778679549
79958,45973,7107,272531,88880,1645702383661,5825,1645778683660
20159,20957,2032,770107,27047,1645703195214,5825,1645778723441
17349,17625,6859,343179,17703,1645703217241,5825,1645778732230
24465,86959,4534,894393,34543,1645703242599,5825,1645778765874
78848,78700,6555,55526,16281,1645703588066,5825,1645778776414
29217,69900,3838,813174,17381,1645704015820,5825,1645778787627
83269,74396,3949,845301,19578,1645702512742,74,1645778789405
90546,12411,7107,272531,88880,1645704421920,5825,1645778815261
73336,12677,3332,495947,31055,1645704608049,5825,1645778835399
23532,7731,7107,272531,88880,1645701619712,2043,1645778847726
10957,36287,1644,385538,48304,1645704738055,5825,1645778856538
16071,43602,381,84252,63485,1645704774069,2043,1645778861831
92522,93178,8986,193195,82305,1645704821236,2043,1645778867153
44160,59628,301,541921,62798,1645704880696,2043,1645778878467
96474,73843,7029,440314,68253,1645704802303,5825,1645778890319
66680,11914,8583,64035,791,1645705137516,2043,1645778893138
62554,1702,2194,332036,25123,1645705284215,5825,1645778919499
86506,54422,8013,629356,1599,1645705413255,2043,1645778929575
5542,26954,4365,929714,99507,1645705503654,2043,1645778949873
43069,62288,4545,535447,97548,1645706109475,5825,1645778986950
78152,95377,8354,547169,44292,1645702844376,2043,1645778990091
62556,1702,2194,321370,25123,1645706616524,2043,1645778994398
108,15517,6955,224238,27931,1645706798427,5825,1645779010358
50289,2696,261,850883,21999,1645706774989,2043,1645779011162
79794,22536,862,613024,32206,1645706876337,5825,1645779033862
4120,34365,919,764332,36195,1645706968190,2043,1645779047371
5970,18000,3839,960110,21394,1645707296128,2043,1645779052184
47579,18991,4353,110824,70016,1645707533741,2043,1645779069582
32342,41912,8212,263176,22887,1645455241867,5825,1645779089307
32224,25858,8028,587379,72542,1645707822873,2043,1645779097820
98987,81821,2768,319261,15329,1645708479371,2043,1645779167484
29944,62918,7189,240521,98825,1645708291577,5825,1645779535857
38625,24671,6029,710090,92983,1645708517224,5825,1645779552182
36165,97954,2942,500676,77983,1645708557000,5825,1645779567662
70263,79597,8234,982481,84922,1645708768875,5825,1645779576502
13454,26862,8805,922762,22004,1645708923584,5825,1645779589851
98988,81821,2768,319261,15329,1645708983406,5825,1645779611442
90373,73352,2782,894243,61477,1645709054330,5825,1645779632309
9946,12272,7688,25780,14122,1645709167402,5825,1645779635975
70583,97748,1051,788548,91721,1645709247847,5825,1645779649828
17603,30531,1282,308698,50400,1645709424006,5825,1645779697591
66484,9819,8501,686236,48337,1645709937959,5825,1645779788400
48205,2549,1836,47092,13066,1645710021197,5825,1645779816499
10595,41779,7325,244529,8914,1645710167496,5825,1645779836576
85907,33509,3945,427776,19578,1645710335469,5825,1645779856053
4451,47241,7392,182282,5913,1645520522694,5825,1645779884074
91745,31880,2033,95071,27047,1645688601893,5825,1645779895776
30464,19981,6316,526825,36725,1645428437871,5825,1645779921454
23442,31366,3304,928107,81151,1645711427378,5825,1645779948462
98263,8196,876,759620,32206,1645711731893,5825,1645779954025
57405,70030,2518,325726,2678,1645711111907,2043,1645779973672
43455,92685,9067,574948,32464,1645712047013,5825,1645779978939
49649,89653,747,644303,97974,1645712456309,2043,1645779989453
37644,88530,747,644303,97974,1645712309515,5825,1645780010467
68050,37805,1990,933416,23784,1645712743593,2043,1645780022753
6323,96621,747,644303,97974,1645713049796,2043,1645780028766
15305,45477,9190,746896,53603,1645713938645,5825,1645780093519
84168,25218,8579,850449,68050,1645713284436,2043,1645780094582
28544,83377,2475,180414,44721,1645713957527,5825,1645780100277
71069,18158,3189,149234,38113,1645714247364,2043,1645780118841
63681,22187,2367,66324,61447,1645714533399,2043,1645780125559
96192,24713,6500,785406,41235,1645715447864,5825,1645780130137
84174,25218,8579,804007,68050,1645715264376,2043,1645780138303
36917,25746,7337,10310,38113,1645715769439,5825,1645780140088
13449,26862,8805,922762,22004,1645715964660,5825,1645780153486
54659,90739,919,142495,36195,1645715999742,74,1645780173407
80657,52599,227,334847,54037,1645716327362,2043,1645780175260
28770,86695,7033,45392,15953,1645716341855,74,1645780194922
7229,56347,2093,764218,43711,1645716501533,2043,1645780198391
98389,40203,1115,926219,29477,1645716872331,74,1645780203165
67837,10135,8524,864334,79991,1645717218464,2043,1645780211500
73339,65465,1996,605898,93970,1645717773513,2043,1645780219652
48201,2549,1836,47092,13066,1645717994446,2043,1645780234972
16180,7555,3945,363982,19578,1645719645000,2043,1645780252780
94285,69241,2017,20295,45980,1645720120852,2043,1645780271848
86115,52730,5043,742867,55970,1645720615022,2043,1645780280898
17109,35669,747,644303,97974,1645721097890,2043,1645780294743
98530,54472,3707,922762,22004,1645720526170,74,1645780339427
7562,60410,379,19237,63485,1645721690572,2043,1645780344570
18330,59842,2918,203525,4228,1645722707092,2043,1645780348646
60136,85830,899,408829,81885,1645721940244,74,1645780354914
86516,29892,3894,124901,82278,1645723443165,2043,1645780355424
71734,84474,6225,142370,38552,1645724533782,74,1645780359397
78613,95505,6418,998580,32734,1645725595789,2043,1645780361903
83270,74396,3949,845301,19578,1645725809872,74,1645780391017
55904,40044,8576,850449,68050,1645730971670,2043,1645780394526
75446,14317,5748,936913,77103,1645731267595,2043,1645780397486
69108,70308,5470,642495,14811,1645732888334,2043,1645780406832
30001,63129,791,973264,34609,1645738241213,2043,1645780409681
8431,46024,6961,890128,20538,1645739013444,74,1645780429513
93914,30823,2043,756012,40266,1645740069950,74,1645780441008
17001,46898,9541,566037,8039,1645740710674,2043,1645780462139
40084,67934,1537,995511,92790,1645740404669,74,1645780467426
76339,62235,7033,580046,15953,1645715977691,2043,1645780488560
82080,42299,278,75625,93807,1645741604174,74,1645780499713
10101,36399,304,555160,91519,1645743119996,74,1645780512589
77021,69192,4705,278710,64900,1645743359492,5825,1645780517698
64592,17997,919,764332,36195,1645743387150,74,1645780530593
15906,13035,9625,272531,88880,1645744931370,74,1645780550495
20179,41892,3986,190662,83814,1645744947674,74,1645780557294
32329,81742,635,322546,31075,1645744786281,5825,1645780560328
28238,28263,2033,611217,27047,1645745125251,5825,1645780588989
26121,30062,747,5283,97974,1645745999707,5825,1645780592275
43456,92685,9067,574948,32464,1645746539981,5825,1645780593962
73324,10487,8890,346941,25123,1645746678125,5825,1645780596564
47598,41405,8736,168413,37386,1645747270080,5825,1645780599472
46413,80225,4341,160018,88880,1645748688303,5825,1645780629088
15722,59949,6767,482019,49608,1645748889194,5825,1645780635503
82543,75952,5854,633646,43128,1645751677090,5825,1645780649459
6582,17166,3786,553023,47324,1645751759018,5825,1645780655116
81803,38005,4564,986205,89104,1645751774121,5825,1645780657099
49959,35041,4341,160018,88880,1645751983517,5825,1645780662673
33380,1992,4709,752652,17284,1645752314532,5825,1645780664156
24047,91713,1723,116326,8010,1645753552802,5825,1645780680691
59898,19555,6341,898363,39418,1645753611425,5825,1645780689508
45797,98670,8013,170987,1599,1645754376798,5825,1645780699603
17051,60359,6767,935284,49608,1645754433951,5825,1645780709712
27718,37544,9216,688920,37457,1645754777373,5825,1645780714213
5837,97109,8491,7535,89352,1645754900987,5825,1645780729732
26302,53728,9472,598549,70514,1645755252241,5825,1645780731248
35127,41819,6341,898363,39418,1645755419877,5825,1645780737402
24043,91713,1723,140160,8010,1645755875408,5825,1645780740251
35897,24881,6341,829940,39418,1645756023729,5825,1645780745956
43635,27266,5135,749843,55105,1645756548197,5825,1645780750066
5218,32101,9216,688920,37457,1645756991168,5825,1645780754738
80903,68819,1115,632818,29477,1645757144392,5825,1645780757493
76035,60696,3842,642381,40703,1645757217297,5825,1645780758789
64585,18036,3553,911193,64374,1645757247469,5825,1645780764158
2365,69025,2034,238204,27047,1645689576386,74,1645780774095
43631,56520,6341,898363,39418,1645758694396,5825,1645780776876
31496,81721,635,172074,31075,1645759430328,5825,1645780778778
91413,42112,1116,73618,28656,1645759516844,5825,1645780780081
12068,43209,2033,676178,27047,1645760144918,5825,1645780782323
35905,24881,6341,703518,39418,1645760445988,5825,1645780787703
25696,64111,2033,878964,27047,1645761726899,5825,1645780791523
61437,7731,7107,628832,88880,1645762899854,5825,1645780813212
28776,75568,1622,982047,39908,1645763044530,5825,1645780814566
99955,93688,6341,703518,39418,1645763102204,5825,1645780819658
99959,93688,6341,898363,39418,1645763138130,5825,1645780823178
22284,87017,8938,30929,58333,1645763142254,5825,1645780824619
35113,41819,6341,829940,39418,1645763373945,5825,1645780829175
40716,65722,7107,160018,88880,1645763998607,5825,1645780842043
229,56662,2590,610170,48218,1645764256861,5825,1645780843179
85455,14133,6735,320798,51593,1645764289411,5825,1645780844221
33906,13759,1815,925281,72654,1645765240965,5825,1645780846351
84129,28954,919,377276,36195,1645765344852,5825,1645780847384
72404,77082,4341,272531,88880,1645765630065,5825,1645780850014
44333,80211,9549,353564,29203,1645765991870,5825,1645780852465
28738,97493,153,817351,76619,1645766225801,5825,1645780853487
94204,95313,9275,362062,15939,1645766857197,5825,1645780854482
2155,28488,6341,829940,39418,1645761881921,74,1645780855512
